"game_id","team_id","player_id"
2016020163,23,8471681
2016020811,21,8475197
2016020811,21,8471504
2016020811,21,8475199
2016020811,5,8474176
2016020811,5,8477244
2015020028,23,8471303
2015020028,23,8477937
2015020028,20,8477591
2015020028,20,8475299
2015020022,15,8471710
2015020022,15,8475816
2015020022,1,8476423
2015020022,1,8469462
2015020022,1,8476923
2017020065,3,8474008
2017020065,3,8471490
2017020065,3,8474000
2017020065,1,8477509
2017020065,1,8476474
2017020065,1,8474774
2017021065,15,8477474
2017021065,15,8476329
2017021065,15,8475163
2017021065,15,8477043
2017021065,52,8477448
2017021065,52,8470828
2017021065,52,8475179
2017021065,52,8473461
2017021065,52,8476460
2016021029,13,8477932
2016021029,13,8466141
2016021029,13,8478843
2016021029,13,8475958
2016021029,13,8477346
2016021029,10,8470611
2016021029,10,8476410
2016021029,10,8476289
2016021029,10,8474727
2016020459,23,8476867
2016020459,23,8475210
2016020459,14,8476453
2016020459,14,8476300
2016020459,14,8476292
2016020442,5,8470611
2016020442,5,8476162
2016020442,6,8478046
2016020442,6,8476525
2016020442,6,8476476
2015020954,6,8476476
2015020954,6,8475292
2015020954,6,8475902
2015020954,16,8475209
2015020954,16,8465058
2016020419,20,8475878
2016020419,20,8471346
2016020419,20,8476452
2016020419,52,8475788
2016020419,52,8470614
2016020874,29,8476449
2016020874,29,8474774
2016020874,29,8476310
2016020874,18,8475868
2016020874,18,8476779
2016020874,18,8476158
2016021083,52,8475279
2016021083,52,8470828
2016021083,52,8473574
2016021083,52,8471715
2016021083,52,8474074
2016021083,52,8476885
2016021083,4,8476393
2016021083,4,8479648
2016021083,4,8475430
2015020060,17,8474168
2015020060,12,8474062
2015020060,12,8475807
2015020060,12,8477488
2016020647,53,8475788
2016020647,53,8475246
2016020647,53,8476921
2016020647,24,8471766
2016020611,52,8479339
2016020611,52,8470614
2016020611,52,8479293
2016020611,20,8471426
2016020611,20,8475878
2016020611,20,8476967
2015020390,9,8474605
2015020390,2,8470609
2015020390,2,8473565
2015020440,19,8474145
2015020440,19,8467351
2015020440,25,8476279
2015020440,25,8468635
2015020440,25,8475747
2016021065,52,8470828
2016021065,52,8473574
2016021065,52,8471715
2016021065,52,8474074
2016021065,52,8476885
2016021065,30,8477850
2016021065,30,8469506
2016021065,30,8475613
2016021065,30,8475147
2017020715,19,8474125
2017020715,19,8476897
2017020715,19,8470105
2017020715,53,8476326
2017020715,53,8475246
2017020715,53,8475878
2017020067,5,8476326
2017020067,5,8473589
2017020067,5,8476293
2017020067,13,8480015
2017020067,13,8477346
2016020366,19,8474627
2016020366,19,8476427
2016020366,52,8478398
2016020366,52,8476460
2016020366,52,8470614
2016020991,53,8475788
2016020991,53,8475246
2016020991,53,8475800
2016020991,9,8474697
2016020991,9,8476279
2016020991,9,8474068
2015020881,53,8471269
2015020881,53,8475797
2015020881,19,8472394
2015020881,19,8475175
2017020404,18,8476857
2017020404,18,8476447
2017020404,24,8473560
2017020404,24,8475164
2016020634,15,8471710
2016020634,16,8479482
2017020118,25,8476467
2017020118,25,8474688
2017020118,25,8476966
2017020118,12,8476403
2017020118,12,8479511
