"game_id","player_id","team_id","timeOnIce","assists","goals","pim","shots","saves","powerPlaySaves","shortHandedSaves","evenSaves","shortHandedShotsAgainst","evenShotsAgainst","powerPlayShotsAgainst","decision","savePercentage","powerPlaySavePercentage","evenStrengthSavePercentage"
"2010020668","8471715","11",3132,0,0,0,24,18,6,0,12,0,14,10,"L",75,60,85.7142857142857
"2010020668","8462152","11",468,0,0,0,3,3,0,0,3,0,3,0,"",100,NA,100
"2010020668","8470140","25",3600,1,0,0,30,29,4,1,24,1,25,4,"W",96.6666666666667,100,96
"2010020539","8460703","6",3600,0,0,0,34,31,3,1,27,1,29,4,"W",91.1764705882353,75,93.1034482758621
"2010020539","8468540","14",3566,0,0,0,29,25,2,1,22,1,24,4,"L",86.2068965517241,50,91.6666666666667
"2010021202","8467913","8",3633,0,0,0,32,29,1,2,26,2,29,1,"L",90.625,100,89.6551724137931
"2010021202","8467950","9",3673,0,0,0,29,27,2,0,25,0,27,2,"W",93.1034482758621,100,92.5925925925926
"2010021031","8466141","23",3600,0,0,0,23,20,0,0,20,0,23,0,"W",86.9565217391304,NA,86.9565217391304
"2010021031","8462147","20",3524,0,0,0,32,28,2,2,24,2,26,4,"L",87.5,50,92.3076923076923
"2011020204","8470320","12",3578,0,0,0,36,33,8,0,25,0,28,8,"L",91.6666666666667,100,89.2857142857143
"2011020204","8455710","1",3600,0,0,0,27,25,4,2,19,3,20,4,"W",92.5925925925926,100,95
"2010020127","8473541","26",3573,0,0,0,28,25,4,0,21,0,24,4,"L",89.2857142857143,100,87.5
"2010020127","8460612","16",3600,0,0,0,34,33,2,0,31,0,32,2,"W",97.0588235294118,100,96.875
"2011020545","8471679","8",3536,0,0,0,22,18,4,0,14,0,18,4,"L",81.8181818181818,100,77.7777777777778
"2011020545","8464999","14",3600,0,0,0,34,31,7,0,24,0,26,8,"W",91.1764705882353,87.5,92.3076923076923
"2010021052","8473607","15",3545,0,0,0,35,32,2,1,29,1,31,3,"L",91.4285714285714,66.6666666666667,93.5483870967742
"2010021052","8470657","17",3600,0,0,0,28,26,5,0,21,0,23,5,"W",92.8571428571429,100,91.304347826087
"2010020203","8468524","27",3683,0,0,0,40,37,3,0,34,0,37,3,"L",92.5,100,91.8918918918919
"2010020203","8470657","17",3678,0,0,0,31,29,2,0,27,0,29,2,"W",93.5483870967742,100,93.1034482758621
"2011020351","8471469","18",3559,0,0,0,29,28,3,0,25,0,26,3,"L",96.551724137931,100,96.1538461538462
"2011020351","8462147","20",3598,0,0,0,26,26,5,0,21,0,21,5,"W",100,100,100
"2011020361","8467950","9",3527,0,0,0,32,29,1,0,28,0,30,2,"L",90.625,50,93.3333333333333
"2011020361","8467453","25",3600,0,0,0,35,33,3,0,30,0,32,3,"W",94.2857142857143,100,93.75
"2011020679","8471734","26",3900,0,0,0,33,31,8,0,23,0,24,9,"W",93.9393939393939,88.8888888888889,95.8333333333333
"2011020679","8466141","23",3900,0,0,0,41,39,1,0,38,0,39,2,"L",95.1219512195122,50,97.4358974358974
"2010020631","8473503","10",3600,0,0,0,32,30,5,0,25,0,27,5,"W",93.75,100,92.5925925925926
"2010020631","8471734","26",3493,0,0,0,28,25,3,0,22,0,25,3,"L",89.2857142857143,100,88
"2011020397","8471695","6",3503,0,0,0,35,33,6,0,27,0,29,6,"L",94.2857142857143,100,93.1034482758621
"2011020397","8471715","52",3600,1,0,0,40,39,11,2,26,2,27,11,"W",97.5,100,96.2962962962963
"2011020527","8467391","27",2826,0,0,0,29,25,3,0,22,0,26,3,"L",86.2068965517241,100,84.6153846153846
"2011020527","8470147","27",720,0,0,0,6,6,2,0,4,0,4,2,"",100,100,100
"2011020527","8471734","26",3600,0,0,0,29,26,0,2,24,2,27,0,"W",89.6551724137931,NA,88.8888888888889
"2011020270","8470657","17",2364,0,0,0,21,17,3,1,13,2,16,3,"L",80.9523809523809,100,81.25
"2011020270","8469152","17",1200,0,0,0,7,6,0,1,5,1,6,0,"",85.7142857142857,NA,83.3333333333333
"2011020270","8474550","28",3600,0,0,0,42,40,4,0,36,0,36,6,"W",95.2380952380952,66.6666666666667,100
"2010021131","8460703","6",3600,0,0,0,28,27,1,1,25,1,26,1,"W",96.4285714285714,100,96.1538461538462
"2010021131","8462052","4",3530,0,0,0,36,34,3,1,30,1,30,5,"L",94.4444444444444,60,100
"2010021215","8455710","1",3600,0,0,0,29,24,0,0,24,0,29,0,"L",82.7586206896552,NA,82.7586206896552
"2010021215","8468685","3",3600,0,0,0,26,24,0,0,24,0,26,0,"W",92.3076923076923,NA,92.3076923076923
"2010021001","8459140","22",3600,0,0,2,36,31,7,1,23,1,26,9,"L",86.1111111111111,77.7777777777778,88.4615384615385
"2010021001","8474651","15",3574,0,0,0,22,22,1,3,18,3,18,1,"W",100,100,100
"2011020920","8468011","7",3779,0,0,0,28,25,1,1,23,1,26,1,"L",89.2857142857143,100,88.4615384615385
"2011020920","8468685","3",3774,0,0,0,20,18,2,1,15,1,16,3,"W",90,66.6666666666667,93.75
"2010020181","8471679","8",3600,0,0,0,31,29,3,0,26,0,28,3,"W",93.5483870967742,100,92.8571428571429
"2010020181","8459579","7",3543,0,0,0,32,29,6,0,23,0,26,6,"L",90.625,100,88.4615384615385
"2011020772","8468011","7",3900,0,0,0,38,35,6,0,29,0,32,6,"W",92.1052631578947,100,90.625
"2011020772","8471219","2",3900,0,0,0,37,34,0,1,33,1,36,0,"L",91.8918918918919,NA,91.6666666666667
"2010020285","8475361","10",3524,0,0,0,39,37,3,1,33,2,33,4,"L",94.8717948717949,75,100
"2010020285","8471679","8",3564,0,0,0,30,30,5,0,25,0,25,5,"W",100,100,100
"2011020386","8475431","20",2799,0,0,0,32,27,6,0,21,0,24,8,"L",84.375,75,87.5
"2011020386","8462147","20",801,0,0,0,4,4,1,0,3,0,3,1,"",100,100,100
"2011020386","8466141","23",3580,0,0,0,22,21,4,0,17,0,18,4,"W",95.4545454545455,100,94.4444444444444
"2010020117","8466339","13",3513,0,0,0,27,24,1,0,23,0,25,2,"L",88.8888888888889,50,92
"2010020117","8462044","10",3590,0,0,0,22,21,3,0,18,0,18,4,"W",95.4545454545455,75,100
"2011020890","8473972","24",3510,0,0,0,16,13,1,0,12,0,14,2,"L",81.25,50,85.7142857142857
"2011020890","8464999","14",3600,0,0,0,30,28,4,2,22,2,24,4,"W",93.3333333333333,100,91.6666666666667
"2011021021","8469732","17",3540,0,0,0,20,17,4,0,13,0,14,6,"L",85,66.6666666666667,92.8571428571429
"2011021021","8471469","18",3600,0,0,0,37,35,6,2,27,2,29,6,"W",94.5945945945946,100,93.1034482758621
"2010020959","8473503","10",3600,0,0,0,30,28,1,5,22,5,24,1,"W",93.3333333333333,100,91.6666666666667
"2010020959","8475683","4",3543,0,0,0,33,30,10,0,20,0,23,10,"L",90.9090909090909,100,86.9565217391304
"2010020656","8475431","20",3600,0,0,0,35,33,6,0,27,0,29,6,"W",94.2857142857143,100,93.1034482758621
"2010020656","8470880","9",3490,0,0,0,26,23,2,1,20,1,22,3,"L",88.4615384615385,66.6666666666667,90.9090909090909
"2010021115","8470320","12",3600,0,0,0,21,18,5,1,12,1,13,7,"W",85.7142857142857,71.4285714285714,92.3076923076923
"2010021115","8460806","14",3561,0,0,2,39,35,6,3,26,3,28,8,"L",89.7435897435898,75,92.8571428571429
"2010020693","8462044","10",399,0,0,0,3,2,0,0,2,0,3,0,"",66.6666666666667,NA,66.6666666666667
"2010020693","8475361","10",3191,0,0,0,25,19,0,1,18,1,22,2,"L",76,0,81.8181818181818
"2010020693","8468685","3",3600,0,0,0,22,22,1,0,21,0,21,1,"W",100,100,100
"2011020444","8455710","1",3900,0,0,0,26,24,0,0,24,1,25,0,"W",92.3076923076923,NA,96
"2011020444","8460535","13",3900,0,0,0,34,32,4,0,28,0,30,4,"L",94.1176470588235,100,93.3333333333333
"2011020792","8471734","26",3600,0,0,0,25,24,2,0,22,0,23,2,"W",96,100,95.6521739130435
"2011020792","8460806","14",3518,0,0,0,20,17,2,0,15,0,18,2,"L",85,100,83.3333333333333
"2010020022","8473461","29",3716,0,0,0,35,33,15,1,17,1,17,17,"W",94.2857142857143,88.2352941176471,100
"2010020022","8467511","28",3683,0,0,0,25,22,3,0,19,0,21,4,"L",88,75,90.4761904761905
"2011020664","8471469","18",3600,0,0,0,37,36,5,0,31,0,32,5,"W",97.2972972972973,100,96.875
"2011020664","8474690","2",3452,0,0,0,32,29,1,0,28,0,31,1,"L",90.625,100,90.3225806451613
"2010021169","8471679","8",3600,0,0,0,21,20,0,0,20,0,21,0,"W",95.2380952380952,NA,95.2380952380952
"2010021169","8455710","1",3592,0,0,0,29,26,4,2,20,2,22,5,"L",89.6551724137931,80,90.9090909090909
"2010020603","8474765","18",3600,0,0,0,26,24,2,0,22,0,23,3,"W",92.3076923076923,66.6666666666667,95.6521739130435
"2010020603","8473541","26",3583,0,0,0,28,23,1,0,22,0,25,3,"L",82.1428571428571,33.3333333333333,88
"2010020457","8474550","28",3499,0,0,0,35,32,3,0,29,0,32,3,"L",91.4285714285714,100,90.625
"2010020457","8474765","18",3600,0,0,0,27,25,6,1,18,1,19,7,"W",92.5925925925926,85.7142857142857,94.7368421052632
"2010020324","8469461","9",3524,0,0,0,40,38,9,1,28,1,28,11,"L",95,81.8181818181818,100
"2010020324","8470594","5",3586,0,0,2,44,43,7,0,36,0,37,7,"W",97.7272727272727,100,97.2972972972973
"2010020876","8473461","29",3573,0,0,0,40,37,3,0,34,0,37,3,"W",92.5,100,91.8918918918919
"2010020876","8470645","16",3515,0,0,0,36,32,8,1,23,1,25,10,"L",88.8888888888889,80,92
"2011020306","8462147","20",3600,0,0,0,30,25,1,1,23,1,25,4,"L",83.3333333333333,25,92
"2011020306","8470657","17",3600,0,0,0,22,19,1,1,17,1,19,2,"W",86.3636363636364,50,89.4736842105263
"2011020387","8475361","10",3578,0,0,0,32,30,6,0,24,0,25,7,"W",93.75,85.7142857142857,96
"2011020387","8468685","3",3506,0,0,0,29,26,4,0,22,0,24,5,"L",89.6551724137931,80,91.6666666666667
"2011020758","8473404","30",3600,0,0,0,37,37,2,0,35,0,35,2,"W",100,100,100
"2011020758","8462044","21",3494,0,0,0,21,20,0,0,20,0,21,0,"L",95.2380952380952,NA,95.2380952380952
"2010020492","8471251","12",3593,0,0,0,34,29,5,0,24,0,27,7,"L",85.2941176470588,71.4285714285714,88.8888888888889
"2010020492","8468540","14",3600,0,0,0,22,21,4,0,17,0,17,5,"W",95.4545454545455,80,100
"2011021192","8468685","3",3600,0,0,0,40,37,11,1,25,1,27,12,"W",92.5,91.6666666666667,92.5925925925926
"2011021192","8468524","4",3457,0,0,0,24,19,4,0,15,0,17,7,"L",79.1666666666667,57.1428571428571,88.2352941176471
"2010020249","8471239","23",3877,0,0,0,39,35,12,0,23,0,27,12,"L",89.7435897435898,100,85.1851851851852
"2010020249","8468011","7",3874,0,0,0,39,36,3,1,32,1,33,5,"W",92.3076923076923,60,96.969696969697
"2010020080","8466141","23",3900,0,0,0,32,31,0,1,30,1,31,0,"L",96.875,NA,96.7741935483871
"2010020080","8460612","16",3900,0,0,2,37,36,4,1,31,1,31,5,"W",97.2972972972973,80,100
"2010020420","8455710","1",3548,1,0,0,29,26,7,1,18,1,21,7,"L",89.6551724137931,100,85.7142857142857
"2010020420","8469461","9",3600,0,0,0,31,29,6,1,22,1,22,8,"W",93.5483870967742,75,100
"2011020068","8468540","24",3600,0,0,0,43,41,13,1,27,1,28,14,"W",95.3488372093023,92.8571428571429,96.4285714285714
"2011020068","8474550","28",3483,0,0,0,22,19,3,0,16,0,18,4,"L",86.3636363636364,75,88.8888888888889
"2010020155","8455710","1",3585,0,0,0,23,20,4,0,16,0,18,5,"L",86.9565217391304,80,88.8888888888889
"2010020155","8471734","26",3600,0,0,0,40,39,1,1,37,1,38,1,"W",97.5,100,97.3684210526316
"2011020181","8469548","16",3846,0,0,0,32,27,0,1,26,1,30,1,"L",84.375,0,86.6666666666667
"2011020181","8460806","14",3846,0,0,0,32,28,4,1,23,1,26,5,"W",87.5,80,88.4615384615385
"2010020961","8468011","7",3625,0,0,0,24,21,2,2,17,2,20,2,"L",87.5,100,85
"2010020961","8470320","12",3626,0,0,0,29,27,7,1,19,1,21,7,"W",93.1034482758621,100,90.4761904761905
"2011020617","8468011","7",3495,0,0,0,28,26,9,0,17,0,18,10,"L",92.8571428571429,90,94.4444444444444
"2011020617","8475361","10",3600,0,0,0,32,32,0,3,29,3,29,0,"W",100,NA,100
"2011020923","8471306","28",2636,0,0,0,13,11,0,0,11,0,12,1,"",84.6153846153846,0,91.6666666666667
"2011020923","8474550","28",958,0,0,0,7,4,2,0,2,0,5,2,"L",57.1428571428571,100,40
"2011020923","8471469","18",3591,0,0,0,34,32,3,0,29,0,31,3,"W",94.1176470588235,100,93.5483870967742
"2011020601","8468166","29",3580,0,0,0,31,31,16,1,14,1,14,16,"W",100,100,100
"2011020601","8471734","26",3471,0,0,0,18,17,7,0,10,0,11,7,"L",94.4444444444444,100,90.9090909090909
"2010020812","8468524","27",3660,0,0,0,18,16,1,0,15,0,17,1,"W",88.8888888888889,100,88.2352941176471
"2010020812","8470140","25",3673,0,0,0,35,32,8,0,24,0,25,10,"L",91.4285714285714,80,96
"2011020203","8460535","13",3599,0,0,0,39,38,5,0,33,0,34,5,"W",97.4358974358974,100,97.0588235294118
"2011020203","8475361","10",2207,0,0,0,21,18,0,0,18,0,21,0,"L",85.7142857142857,NA,85.7142857142857
"2011020203","8475681","10",1393,0,0,0,7,5,0,0,5,0,7,0,"",71.4285714285714,NA,71.4285714285714
"2010020239","8469514","21",3464,0,0,0,25,22,1,1,20,1,22,2,"L",88,50,90.9090909090909
"2010020239","8470657","17",3600,0,0,0,22,21,5,0,16,0,16,6,"W",95.4545454545455,83.3333333333333,100
"2010020552","8460703","6",3900,0,0,0,32,30,4,2,24,2,24,6,"L",93.75,66.6666666666667,100
"2010020552","8471715","11",3882,0,0,0,44,42,8,1,33,1,35,8,"W",95.4545454545455,100,94.2857142857143
"2010020762","8471239","23",3595,0,0,0,26,25,7,0,18,0,19,7,"W",96.1538461538462,100,94.7368421052632
"2010020762","8470140","25",3600,1,0,0,26,22,3,0,19,1,20,5,"L",84.6153846153846,60,95
"2011020660","8468685","3",3590,0,0,0,29,25,0,0,25,0,29,0,"L",86.2068965517241,NA,86.2068965517241
"2011020660","8469514","8",3600,0,0,0,29,28,1,2,25,2,26,1,"W",96.551724137931,100,96.1538461538462
"2011021185","8475683","4",3600,0,0,0,47,43,8,0,35,0,38,9,"W",91.4893617021277,88.8888888888889,92.1052631578947
"2011021185","8470594","5",3580,0,0,0,25,20,5,1,14,1,18,6,"L",80,83.3333333333333,77.7777777777778
"2011020540","8471695","6",3658,0,0,0,22,21,1,0,20,0,21,1,"W",95.4545454545455,100,95.2380952380952
"2011020540","8467391","27",3658,0,0,0,29,27,0,0,27,0,29,0,"L",93.1034482758621,NA,93.1034482758621
"2010020073","8470860","19",3830,0,0,2,33,30,5,0,25,0,27,6,"L",90.9090909090909,83.3333333333333,92.5925925925926
"2010020073","8460612","16",3827,0,0,0,34,32,2,0,30,0,32,2,"W",94.1176470588235,100,93.75
"2011020292","8467391","27",3526,0,0,0,31,27,8,0,19,0,22,9,"L",87.0967741935484,88.8888888888889,86.3636363636364
"2011020292","8460712","15",3596,0,0,0,23,20,0,1,19,3,20,0,"W",86.9565217391304,NA,95
"2010021057","8460806","14",3900,0,0,0,29,27,3,1,23,2,24,3,"L",93.1034482758621,100,95.8333333333333
"2010021057","8471679","8",3900,0,0,0,37,35,2,1,32,1,32,4,"W",94.5945945945946,50,100
"2011020258","8470645","16",3600,0,0,0,29,28,0,0,28,0,29,0,"W",96.551724137931,NA,96.551724137931
"2011020258","8471239","23",3600,0,0,0,27,22,2,0,20,0,23,4,"L",81.4814814814815,50,86.9565217391304
"2011020767","8470594","5",3600,0,0,0,29,28,4,3,21,3,22,4,"W",96.551724137931,100,95.4545454545455
"2011020767","8460703","6",3558,0,0,0,28,26,8,0,18,0,19,9,"L",92.8571428571429,88.8888888888889,94.7368421052632
"2011020167","8469608","27",3600,0,0,0,40,39,4,0,35,0,36,4,"W",97.5,100,97.2222222222222
"2011020167","8473575","21",3588,0,0,0,27,24,1,0,23,0,26,1,"L",88.8888888888889,100,88.4615384615385
"2011020173","8462147","20",3600,0,0,0,29,28,5,1,22,1,22,6,"W",96.551724137931,83.3333333333333,100
"2011020173","8470657","17",3564,0,0,0,21,18,3,0,15,0,17,4,"L",85.7142857142857,75,88.2352941176471
"2011020363","8471469","18",1829,0,0,0,18,13,1,0,12,0,15,3,"",72.2222222222222,33.3333333333333,80
"2011020363","8474765","18",1771,0,0,0,19,19,0,0,19,0,19,0,"W",100,NA,100
"2011020363","8466141","23",2333,0,0,0,15,12,0,0,12,0,14,1,"L",80,0,85.7142857142857
"2011020363","8471239","23",1199,0,0,0,5,2,2,0,0,0,1,4,"",40,50,0
"2011020587","8469548","16",3570,0,0,0,46,41,5,0,36,0,40,6,"L",89.1304347826087,83.3333333333333,90
"2011020587","8468524","4",3600,0,0,0,34,30,0,1,29,1,33,0,"W",88.2352941176471,NA,87.8787878787879
"2011021198","8474057","29",3534,0,0,0,22,20,0,2,18,2,20,0,"L",90.9090909090909,NA,90
"2011021198","8469608","27",3600,0,0,0,54,54,18,0,36,0,36,18,"W",100,100,100
"2011020823","8473575","21",3798,0,0,0,44,41,3,0,38,0,39,5,"L",93.1818181818182,60,97.4358974358974
"2011020823","8470880","19",3798,0,0,0,19,17,2,3,12,3,13,3,"W",89.4736842105263,66.6666666666667,92.3076923076923
"2011020568","8462147","20",3542,0,0,0,26,22,3,0,19,0,23,3,"L",84.6153846153846,100,82.6086956521739
"2011020568","8471469","18",3600,0,0,0,20,17,2,0,15,0,18,2,"W",85,100,83.3333333333333
"2011020519","8473575","21",3600,0,0,0,22,20,5,2,13,2,14,6,"W",90.9090909090909,83.3333333333333,92.8571428571429
"2011020519","8473404","30",3557,0,0,0,32,28,14,2,12,2,15,15,"L",87.5,93.3333333333333,80
"2010020128","8455710","1",3599,0,0,0,39,34,8,1,25,1,29,9,"L",87.1794871794872,88.8888888888889,86.2068965517241
"2010020128","8467511","28",3600,0,0,0,29,27,4,0,23,0,24,5,"W",93.1034482758621,80,95.8333333333333
"2010020312","8467453","25",3600,0,0,0,19,18,1,1,16,1,17,1,"W",94.7368421052632,100,94.1176470588235
"2010020312","8469461","9",3519,0,0,0,26,24,9,0,15,0,17,9,"L",92.3076923076923,100,88.2352941176471
"2010020043","8470320","12",3524,0,0,0,39,36,4,0,32,0,34,5,"L",92.3076923076923,80,94.1176470588235
"2010020043","8470880","9",3474,0,0,0,21,19,2,2,15,2,16,3,"W",90.4761904761905,66.6666666666667,93.75
"2010020043","8469461","9",126,0,0,0,3,3,0,0,3,0,3,0,"",100,NA,100
"2011020550","8471239","23",3600,0,0,0,32,30,7,1,22,1,24,7,"W",93.75,100,91.6666666666667
"2011020550","8468540","24",1918,0,0,0,15,14,3,3,8,3,9,3,"",93.3333333333333,100,88.8888888888889
"2011020550","8473972","24",1679,0,0,0,16,12,0,0,12,0,16,0,"L",75,NA,75
"2010020880","8460704","1",3596,0,0,0,25,24,5,0,19,0,20,5,"W",96,100,95
"2010020880","8470320","12",3600,0,0,0,25,21,4,0,17,0,21,4,"L",84,100,80.9523809523809
"2010020027","8462161","5",3597,0,0,0,31,30,6,2,22,2,23,6,"W",96.7741935483871,100,95.6521739130435
"2010020027","8455710","1",3530,0,0,0,30,28,5,1,22,1,23,6,"L",93.3333333333333,83.3333333333333,95.6521739130435
"2011020189","8474057","29",411,0,0,0,5,3,0,0,3,0,5,0,"",60,NA,60
"2011020189","8473461","29",3189,0,0,2,28,21,3,0,18,1,23,4,"L",75,75,78.2608695652174
"2011020189","8468524","4",3598,0,0,0,35,33,2,0,31,0,33,2,"W",94.2857142857143,100,93.9393939393939
"2010020871","8475683","4",3522,0,0,0,29,26,5,1,20,1,23,5,"L",89.6551724137931,100,86.9565217391304
"2010020871","8470320","12",3541,0,0,0,23,21,4,2,15,3,16,4,"W",91.304347826087,100,93.75
"2011020308","8471469","18",3572,0,0,0,30,27,7,1,19,2,20,8,"L",90,87.5,95
"2011020308","8470216","30",3568,0,0,0,25,23,10,0,13,0,14,11,"W",92,90.9090909090909,92.8571428571429
"2011020557","8471227","22",3600,0,0,0,29,25,0,2,23,2,25,2,"L",86.2068965517241,0,92
"2011020557","8460705","2",3600,0,0,0,29,28,3,0,25,0,26,3,"W",96.551724137931,100,96.1538461538462
"2010020709","8471679","8",3590,0,0,0,34,33,5,0,28,0,29,5,"W",97.0588235294118,100,96.551724137931
"2010020709","8470800","9",1533,0,0,0,15,11,0,0,11,0,14,1,"L",73.3333333333333,0,78.5714285714286
"2010020709","8470880","9",2067,0,0,0,20,17,4,1,12,1,14,5,"",85,80,85.7142857142857
"2011020611","8468524","4",3586,0,0,0,37,32,2,0,30,0,35,2,"L",86.4864864864865,100,85.7142857142857
"2011020611","8467950","9",3600,0,0,0,37,33,3,2,28,2,31,4,"W",89.1891891891892,75,90.3225806451613
"2011020548","8473461","29",3600,0,0,0,37,36,6,0,30,0,31,6,"W",97.2972972972973,100,96.7741935483871
"2011020548","8470140","25",3501,0,0,0,28,25,7,2,16,2,19,7,"L",89.2857142857143,100,84.2105263157895
"2011020448","8460703","6",3600,0,0,0,49,47,15,0,32,0,34,15,"W",95.9183673469388,100,94.1176470588235
"2011020448","8467950","9",3600,0,0,0,29,24,0,1,23,1,28,0,"L",82.7586206896552,NA,82.1428571428571
"2011020319","8467950","9",551,0,0,0,8,4,1,0,3,0,6,2,"L",50,50,50
"2011020319","8467913","9",3021,0,0,0,32,30,7,2,21,2,23,7,"",93.75,100,91.304347826087
"2011020319","8470594","5",3588,1,0,0,27,24,4,1,19,1,22,4,"W",88.8888888888889,100,86.3636363636364
"2010020442","8471715","11",3669,0,0,0,30,27,4,0,23,0,26,4,"W",90,100,88.4615384615385
"2010020442","8470880","9",3669,0,0,0,24,20,0,0,20,0,24,0,"L",83.3333333333333,NA,83.3333333333333
"2010020294","8468481","2",3690,0,0,0,35,33,1,2,30,2,31,2,"L",94.2857142857143,50,96.7741935483871
"2010020294","8471715","11",3690,0,0,0,29,28,3,0,25,0,26,3,"W",96.551724137931,100,96.1538461538462
"2011021065","8468524","4",3898,0,0,0,33,31,1,2,28,2,30,1,"L",93.9393939393939,100,93.3333333333333
"2011021065","8460703","6",3900,0,0,0,29,27,5,1,21,1,22,6,"W",93.1034482758621,83.3333333333333,95.4545454545455
"2011020789","8473404","30",3573,0,0,0,37,34,8,2,24,2,26,9,"L",91.8918918918919,88.8888888888889,92.3076923076923
"2011020789","8468166","29",3591,0,0,0,29,28,3,1,24,1,25,3,"W",96.551724137931,100,96
"2011020180","8471679","8",3600,0,0,0,34,33,4,0,29,1,29,4,"W",97.0588235294118,100,100
"2011020180","8467950","9",3501,0,0,0,26,24,2,0,22,0,24,2,"L",92.3076923076923,100,91.6666666666667
"2010020810","8474550","28",3592,0,0,0,44,42,10,2,30,2,30,12,"W",95.4545454545455,83.3333333333333,100
"2010020810","8473461","29",3504,0,0,0,32,29,6,0,23,0,26,6,"L",90.625,100,88.4615384615385
"2011020864","8473575","21",3600,0,0,0,27,26,6,1,19,1,20,6,"W",96.2962962962963,100,95
"2011020864","8471227","22",3512,0,0,0,23,20,3,1,16,1,18,4,"L",86.9565217391304,75,88.8888888888889
"2011020802","8471679","8",3600,0,0,0,33,31,5,0,26,0,27,6,"W",93.9393939393939,83.3333333333333,96.2962962962963
"2011020802","8460705","2",3532,0,0,0,31,28,0,0,28,0,30,1,"L",90.3225806451613,0,93.3333333333333
"2011020822","8471679","8",3600,1,0,0,32,32,5,0,27,0,27,5,"W",100,100,100
"2011020822","8473503","10",2400,0,0,0,15,11,0,1,10,1,13,1,"L",73.3333333333333,0,76.9230769230769
"2011020822","8475361","10",1200,0,0,0,3,2,0,1,1,1,2,0,"",66.6666666666667,NA,50
"2010021201","8471715","11",3600,0,0,0,29,29,2,1,26,1,26,2,"W",100,100,100
"2010021201","8468685","3",3593,0,0,0,26,23,1,1,21,1,24,1,"L",88.4615384615385,100,87.5
"2011020155","8471734","26",3554,0,0,0,16,13,5,0,8,1,9,6,"L",81.25,83.3333333333333,88.8888888888889
"2011020155","8473575","21",3599,0,0,0,32,30,6,0,24,0,24,8,"W",93.75,75,100
"2011020473","8470860","19",3900,0,0,0,20,19,0,2,17,2,18,0,"L",95,NA,94.4444444444444
"2011020473","8471469","18",3900,0,0,0,40,39,6,0,33,0,33,7,"W",97.5,85.7142857142857,100
"2010020648","8475215","9",3600,0,0,0,24,20,1,1,18,1,22,1,"W",83.3333333333333,100,81.8181818181818
"2010020648","8474855","2",1810,0,0,0,19,15,0,2,13,3,16,0,"L",78.9473684210526,NA,81.25
"2010020648","8474690","2",1763,0,0,0,19,17,3,0,14,0,16,3,"",89.4736842105263,100,87.5
"2010020498","8475431","20",3573,0,0,0,36,34,4,1,29,1,31,4,"L",94.4444444444444,100,93.5483870967742
"2010020498","8464999","29",3600,0,0,0,30,29,3,2,24,2,24,4,"W",96.6666666666667,75,100
"2011020331","8470594","5",3728,0,0,0,27,24,7,0,17,0,20,7,"W",88.8888888888889,100,85
"2011020331","8471679","8",3729,0,0,0,42,38,7,2,29,2,33,7,"L",90.4761904761905,100,87.8787878787879
"2011020029","8460806","14",3900,0,0,0,43,38,10,1,27,1,32,10,"L",88.3720930232558,100,84.375
"2011020029","8460712","15",3897,0,0,0,28,23,7,1,15,1,20,7,"W",82.1428571428571,100,75
"2011020759","8470645","16",2615,0,0,0,28,23,10,0,13,0,17,11,"L",82.1428571428571,90.9090909090909,76.4705882352941
"2011020759","8469548","16",977,0,0,0,13,10,2,0,8,0,11,2,"",76.9230769230769,100,72.7272727272727
"2011020759","8471227","22",3600,0,0,0,47,43,4,2,37,3,40,4,"W",91.4893617021277,100,92.5
"2010021082","8455710","1",3600,0,0,0,13,13,2,0,11,0,11,2,"W",100,100,100
"2010021082","8473461","29",3600,0,0,0,31,28,8,0,20,0,23,8,"L",90.3225806451613,100,86.9565217391304
"2010020330","8467913","8",3582,0,0,0,47,44,12,0,32,0,34,13,"L",93.6170212765958,92.3076923076923,94.1176470588235
"2010020330","8471715","11",3595,0,0,0,25,25,8,2,15,2,15,8,"W",100,100,100
"2011020644","8475361","10",3537,0,0,0,25,22,2,1,19,1,22,2,"L",88,100,86.3636363636364
"2011020644","8468011","7",3600,0,0,0,26,24,3,0,21,0,23,3,"W",92.3076923076923,100,91.304347826087
"2010020296","8471227","22",3600,0,0,0,40,38,13,0,25,0,26,14,"W",95,92.8571428571429,96.1538461538462
"2010020296","8473972","24",3562,0,0,0,25,22,2,0,20,0,23,2,"L",88,100,86.9565217391304
"2011020552","8473414","20",3811,0,0,0,49,45,7,1,37,1,40,8,"L",91.8367346938776,87.5,92.5
"2011020552","8467950","9",2611,0,0,0,17,17,1,1,15,1,15,1,"W",100,100,100
"2011020552","8467913","9",1200,0,0,0,15,12,4,0,8,0,10,5,"",80,80,80
"2010020465","8469461","9",3589,0,0,0,24,23,4,0,19,0,20,4,"W",95.8333333333333,100,95
"2010020465","8460535","30",3572,0,0,0,24,22,1,0,21,0,21,3,"L",91.6666666666667,33.3333333333333,100
"2010020194","8460535","30",3600,0,0,0,37,35,11,1,23,1,25,11,"W",94.5945945945946,100,92
"2010020194","8464999","29",3506,0,0,0,24,21,3,0,18,0,19,5,"L",87.5,60,94.7368421052632
"2011020062","8470880","19",3600,0,0,0,36,34,6,0,28,0,29,7,"W",94.4444444444444,85.7142857142857,96.551724137931
