"game_id","official_name","official_type"
"2009020040","Derek Amell","Linesman"
"2009020040","Brian Murphy","Linesman"
"2009021206","Dennis LaRue","Referee"
"2009021206","Frederick L'Ecuyer","Referee"
"2009021206","Derek Nansen","Linesman"
"2009021206","Mark Shewchyk","Linesman"
"2009020004","Dan O'Halloran","Referee"
"2009020004","Brad Meier","Referee"
"2009020004","Mark Wheler","Linesman"
"2009020004","Don Henderson","Linesman"
"2009020655","Tim Peel","Referee"
"2009020655","Steve Kozari","Referee"
"2009020655","Don Henderson","Linesman"
"2009020655","David Brisebois","Linesman"
"2009020571","Dan O'Rourke","Referee"
"2009020571","Rob Martell","Referee"
"2009020571","Pierre Racicot","Linesman"
"2009020571","Jonny Murray","Linesman"
"2009021035","Kelly Sutherland","Referee"
"2009021035","Dennis LaRue","Referee"
"2009021035","Derek Amell","Linesman"
"2009021035","Brad Lazarowich","Linesman"
"2009020519","Dan O'Rourke","Referee"
"2009020519","Gord Dwyer","Referee"
"2009020519","Ryan Galloway","Linesman"
"2009020519","Brad Lazarowich","Linesman"
"2009020319","Dan Marouelli","Referee"
"2009020319","Rob Martell","Referee"
"2009020319","Bryan Pancich","Linesman"
"2009020319","Jonny Murray","Linesman"
"2009020053","Dan O'Rourke","Referee"
"2009020053","Gord Dwyer","Referee"
"2009020053","Pierre Racicot","Linesman"
"2009020053","Tony Sericolo","Linesman"
"2009020796","Paul Devorski","Referee"
"2009020796","Justin StPierre","Referee"
"2009020796","Vaughan Rody","Linesman"
"2009020796","Brian Murphy","Linesman"
"2009020237","Stephane Auger","Referee"
"2009020237","Tom Kowal","Referee"
"2009020237","Thor Nelson","Linesman"
"2009020237","Jean Morin","Linesman"
"2009020625","Dan O'Halloran","Referee"
"2009020625","Chris Lee","Referee"
"2009020625","Brad Kovachik","Linesman"
"2009020625","Brian Mach","Linesman"
"2009020291","Dennis LaRue","Referee"
"2009020291","Brian Pochmara","Referee"
"2009020291","Scott Cherrey","Linesman"
"2009020291","Steve Miller","Linesman"
"2009020274","Kerry Fraser","Referee"
"2009020274","Paul Devorski","Referee"
"2009020274","Brad Kovachik","Linesman"
"2009020274","Michel Cormier","Linesman"
"2009020254","Kerry Fraser","Referee"
"2009020254","Eric Furlatt","Referee"
"2009020254","Vaughan Rody","Linesman"
"2009020254","Brian Murphy","Linesman"
"2009020015","Wes McCauley","Referee"
"2009020015","Paul Devorski","Referee"
"2009020015","Derek Amell","Linesman"
"2009020015","Michel Cormier","Linesman"
"2009021136","Wes McCauley","Referee"
"2009021136","Marc Joannette","Referee"
"2009021136","Scott Cherrey","Linesman"
"2009021136","Michel Cormier","Linesman"
"2009020840","Bill McCreary","Referee"
"2009020840","Tom Kowal","Referee"
"2009020840","Lyle Seitz","Linesman"
"2009020840","Brad Kovachik","Linesman"
"2009020313","Chris Rooney","Referee"
"2009020313","Tim Peel","Referee"
"2009020313","Dan Schachte","Linesman"
"2009020313","Ryan Galloway","Linesman"
"2009020332","Greg Kimmerly","Referee"
"2009020332","Kevin Pollock","Referee"
"2009020332","Tony Sericolo","Linesman"
"2009020332","Mark Shewchyk","Linesman"
"2009020299","Rob Martell","Referee"
"2009020299","Ian Walsh","Referee"
"2009020299","Scott Driscoll","Linesman"
"2009020299","Andy McElman","Linesman"
"2009020924","Frederick L'Ecuyer","Referee"
"2009020924","Stephen Walkom","Referee"
"2009020924","Pierre Champoux","Linesman"
"2009020924","Mark Shewchyk","Linesman"
"2009021076","Paul Devorski","Referee"
"2009021076","Rob Martell","Referee"
"2009021076","Pierre Racicot","Linesman"
"2009021076","Scott Driscoll","Linesman"
"2009020722","Tim Peel","Referee"
"2009020722","Don VanMassenhoven","Referee"
"2009020722","Mark Wheler","Linesman"
"2009020722","Tim Nowak","Linesman"
"2009020821","Paul Devorski","Referee"
"2009020821","Tom Kowal","Referee"
"2009020821","Brian Mach","Linesman"
"2009020821","Brad Lazarowich","Linesman"
"2009020493","Wes McCauley","Referee"
"2009020493","Chris Lee","Referee"
"2009020493","Darren Gibbs","Linesman"
"2009020493","Mike Cvik","Linesman"
"2009021049","Dan O'Rourke","Referee"
"2009021049","Eric Furlatt","Referee"
"2009021049","Pierre Champoux","Linesman"
"2009021049","Derek Amell","Linesman"
"2009020783","Stephen Walkom","Referee"
"2009020783","Rob Martell","Referee"
"2009020783","Dan Schachte","Linesman"
"2009020783","Pierre Racicot","Linesman"
"2009020449","Kelly Sutherland","Referee"
"2009020449","Greg Kimmerly","Referee"
"2009020449","Shane Heyer","Linesman"
"2009020449","Andy McElman","Linesman"
"2009020773","Dan O'Rourke","Referee"
"2009020773","Chris Ciamaga","Referee"
"2009020773","Darren Gibbs","Linesman"
"2009020773","Mike Cvik","Linesman"
"2009021086","Kelly Sutherland","Referee"
"2009021086","Rob Martell","Referee"
"2009021086","Shane Heyer","Linesman"
"2009021086","Andy McElman","Linesman"
"2009020668","Gord Dwyer","Referee"
"2009020668","Tom Kowal","Referee"
"2009020668","Dan Schachte","Linesman"
"2009020668","Bryan Pancich","Linesman"
"2009020852","Don VanMassenhoven","Referee"
"2009020852","Chris Lee","Referee"
"2009020852","Scott Cherrey","Linesman"
"2009020852","Michel Cormier","Linesman"
"2009020288","Mike Leggo","Referee"
"2009020288","Greg Kimmerly","Referee"
"2009020288","Jay Sharrers","Linesman"
"2009020288","Mike Cvik","Linesman"
"2009020645","Stephane Auger","Referee"
"2009020645","Kevin Pollock","Referee"
"2009020645","Derek Nansen","Linesman"
"2009020645","Derek Amell","Linesman"
"2009020732","Don VanMassenhoven","Referee"
"2009020732","Kyle Rehman","Referee"
"2009020732","Shane Heyer","Linesman"
"2009020732","Brad Lazarowich","Linesman"
"2009020658","Kelly Sutherland","Referee"
"2009020658","Dennis LaRue","Referee"
"2009020658","Jay Sharrers","Linesman"
"2009020658","Lonnie Cameron","Linesman"
"2009021056","Mike Leggo","Referee"
"2009021056","Gord Dwyer","Referee"
"2009021056","Lyle Seitz","Linesman"
"2009021056","Scott Driscoll","Linesman"
"2009021168","Chris Rooney","Referee"
"2009021168","Eric Furlatt","Referee"
"2009021168","Steve Barton","Linesman"
"2009021168","Brad Kovachik","Linesman"
"2009020824","Tim Peel","Referee"
"2009020824","Chris Ciamaga","Referee"
"2009020824","Scott Driscoll","Linesman"
"2009020824","Don Henderson","Linesman"
"2009020518","Chris Lee","Referee"
"2009020518","Tom Kowal","Referee"
"2009020518","Jay Sharrers","Linesman"
"2009020518","Scott Driscoll","Linesman"
"2009020545","Chris Rooney","Referee"
"2009020545","Stephane Auger","Referee"
"2009020545","Tony Sericolo","Linesman"
"2009020545","Brian Murphy","Linesman"
"2009021127","Bill McCreary","Referee"
"2009021127","Tom Kowal","Referee"
"2009021127","Jay Sharrers","Linesman"
"2009021127","Lyle Seitz","Linesman"
"2009021061","Chris Lee","Referee"
"2009021061","Steve Kozari","Referee"
"2009021061","Brian Murphy","Linesman"
"2009021061","Jean Morin","Linesman"
"2009021071","Wes McCauley","Referee"
"2009021071","Chris Rooney","Referee"
"2009021071","Brad Lazarowich","Linesman"
"2009021071","Brian Murphy","Linesman"
"2009020538","Wes McCauley","Referee"
"2009020538","Stephen Walkom","Referee"
"2009020538","Thor Nelson","Linesman"
"2009020538","Bryan Pancich","Linesman"
"2009020363","Chris Lee","Referee"
"2009020363","Brad Meier","Referee"
"2009020363","Brad Lazarowich","Linesman"
"2009020363","Andy McElman","Linesman"
"2009020905","Kerry Fraser","Referee"
"2009020905","Francois StLaurent","Referee"
"2009020905","Derek Nansen","Linesman"
"2009020905","Brad Lazarowich","Linesman"
"2009020801","Chris Rooney","Referee"
"2009020801","Kelly Sutherland","Referee"
"2009020801","Jay Sharrers","Linesman"
"2009020801","Jonny Murray","Linesman"
"2009020660","Dan Marouelli","Referee"
"2009020660","Greg Kimmerly","Referee"
"2009020660","Derek Nansen","Linesman"
"2009020660","Derek Amell","Linesman"
"2009021129","Chris Rooney","Referee"
"2009021129","Dan O'Rourke","Referee"
"2009021129","Pierre Racicot","Linesman"
"2009021129","Tim Nowak","Linesman"
"2009020353","Dave Jackson","Referee"
"2009020353","Frederick L'Ecuyer","Referee"
"2009020353","Greg Devorski","Linesman"
"2009020353","Brad Kovachik","Linesman"
"2009021195","Stephen Walkom","Referee"
"2009021195","Steve Kozari","Referee"
"2009021195","Darren Gibbs","Linesman"
"2009021195","Brian Murphy","Linesman"
"2009020284","Kelly Sutherland","Referee"
"2009020284","Kyle Rehman","Referee"
"2009020284","Mark Wheler","Linesman"
"2009020284","Jean Morin","Linesman"
"2009020819","Brian Pochmara","Referee"
"2009020819","Kevin Pollock","Referee"
"2009020819","Ryan Galloway","Linesman"
"2009020819","Jonny Murray","Linesman"
"2009020618","Dan Marouelli","Referee"
"2009020618","David Banfield","Referee"
"2009020618","Derek Amell","Linesman"
"2009020618","David Brisebois","Linesman"
"2009021131","Kerry Fraser","Referee"
"2009021131","Brian Pochmara","Referee"
"2009021131","Dan Schachte","Linesman"
"2009021131","Mark Wheler","Linesman"
"2009020034","Mike Leggo","Referee"
"2009020034","Brian Pochmara","Referee"
"2009020034","Jay Sharrers","Linesman"
"2009020034","Darren Gibbs","Linesman"
"2009021167","Bill McCreary","Referee"
"2009021167","Kyle Rehman","Referee"
"2009021167","Scott Cherrey","Linesman"
"2009021167","Derek Nansen","Linesman"
"2009020579","Kerry Fraser","Referee"
"2009020579","Bill McCreary","Referee"
"2009020579","Pierre Champoux","Linesman"
"2009020579","Derek Nansen","Linesman"
"2009020834","Bill McCreary","Referee"
"2009020834","Kyle Rehman","Referee"
"2009020834","Lyle Seitz","Linesman"
"2009020834","Brad Kovachik","Linesman"
"2009020961","Dan O'Halloran","Referee"
"2009020961","David Banfield","Referee"
"2009020961","Thor Nelson","Linesman"
"2009020961","Brad Lazarowich","Linesman"
"2009020341","Paul Devorski","Referee"
"2009020341","Kelly Sutherland","Referee"
"2009020341","Steve Barton","Linesman"
"2009020341","Tim Nowak","Linesman"
"2009020035","Justin StPierre","Referee"
"2009020035","Stephen Walkom","Referee"
"2009020035","Greg Devorski","Linesman"
"2009020035","Brad Kovachik","Linesman"
"2009020926","Gord Dwyer","Referee"
"2009020926","Chris Lee","Referee"
"2009020926","Brad Kovachik","Linesman"
"2009020926","Derek Amell","Linesman"
"2009020462","Bill McCreary","Referee"
"2009020462","Gord Dwyer","Referee"
"2009020462","Scott Cherrey","Linesman"
"2009020462","Jay Sharrers","Linesman"
"2009020811","Dan Marouelli","Referee"
"2009020811","Steve Kozari","Referee"
"2009020811","Shane Heyer","Linesman"
"2009020811","Derek Amell","Linesman"
"2009020727","Chris Rooney","Referee"
"2009020727","Dan O'Halloran","Referee"
"2009020727","Lyle Seitz","Linesman"
"2009020727","Don Henderson","Linesman"
"2009020777","Kerry Fraser","Referee"
"2009020777","Mike Leggo","Referee"
"2009020777","Scott Cherrey","Linesman"
"2009020777","Lonnie Cameron","Linesman"
"2009020767","Stephane Auger","Referee"
"2009020767","Brad Meier","Referee"
"2009020767","Greg Devorski","Linesman"
"2009020767","Jonny Murray","Linesman"
"2009020676","Brian Pochmara","Referee"
"2009020676","Eric Furlatt","Referee"
"2009020676","Greg Devorski","Linesman"
"2009020676","Ryan Galloway","Linesman"
"2009021037","Brad Watson","Referee"
"2009021037","Chris Lee","Referee"
"2009021037","Jay Sharrers","Linesman"
"2009021037","Jonny Murray","Linesman"
"2009020245","Dan O'Rourke","Referee"
"2009020245","Tom Kowal","Referee"
"2009020245","Jay Sharrers","Linesman"
"2009020245","Bryan Pancich","Linesman"
"2009020083","Mike Leggo","Referee"
"2009020083","Eric Furlatt","Referee"
"2009020083","Steve Barton","Linesman"
"2009020083","Mark Pare","Linesman"
"2009020215","Kelly Sutherland","Referee"
"2009020215","Brian Pochmara","Referee"
"2009020215","Tim Nowak","Linesman"
"2009020215","Thor Nelson","Linesman"
"2009020587","Marc Joannette","Referee"
"2009020587","Dean Morton","Referee"
"2009020587","Brian Mach","Linesman"
"2009020587","Thor Nelson","Linesman"
"2009020729","Justin StPierre","Referee"
"2009020729","Stephen Walkom","Referee"
"2009020729","Steve Miller","Linesman"
"2009020729","Bryan Pancich","Linesman"
"2009020866","Wes McCauley","Referee"
"2009020866","Brad Watson","Referee"
"2009020866","Dan Schachte","Linesman"
"2009020866","Andy McElman","Linesman"
"2009020187","Gord Dwyer","Referee"
"2009020187","Eric Furlatt","Referee"
"2009020187","Scott Driscoll","Linesman"
"2009020187","Brad Lazarowich","Linesman"
"2009020802","Don VanMassenhoven","Referee"
"2009020802","Dean Morton","Referee"
"2009020802","Shane Heyer","Linesman"
"2009020802","David Brisebois","Linesman"
"2009020768","Dennis LaRue","Referee"
"2009020768","Greg Kimmerly","Referee"
"2009020768","Jay Sharrers","Linesman"
"2009020768","Tony Sericolo","Linesman"
"2009020195","Mike Leggo","Referee"
"2009020195","Ian Walsh","Referee"
"2009020195","Michel Cormier","Linesman"
"2009020195","Brian Mach","Linesman"
"2009020963","Justin StPierre","Referee"
"2009020963","Brad Watson","Referee"
"2009020963","Shane Heyer","Linesman"
"2009020963","Lonnie Cameron","Linesman"
"2009020007","Dan Marouelli","Referee"
"2009020007","Brad Watson","Referee"
"2009020007","Scott Driscoll","Linesman"
"2009020007","Tim Nowak","Linesman"
"2009020763","Dan O'Rourke","Referee"
"2009020763","Tom Kowal","Referee"
"2009020763","Darren Gibbs","Linesman"
"2009020763","Brian Mach","Linesman"
"2009020124","Kerry Fraser","Referee"
"2009020124","Stephane Auger","Referee"
"2009020124","Scott Cherrey","Linesman"
"2009020124","David Brisebois","Linesman"
"2009020532","Dan O'Halloran","Referee"
"2009020532","Ghislain Hebert","Referee"
"2009020532","Pierre Champoux","Linesman"
"2009020532","Derek Amell","Linesman"
"2009020868","Bill McCreary","Referee"
"2009020868","Dean Morton","Referee"
"2009020868","Lyle Seitz","Linesman"
"2009020868","Brad Kovachik","Linesman"
"2009020396","Chris Rooney","Referee"
"2009020396","Chris Lee","Referee"
"2009020396","Darren Gibbs","Linesman"
"2009020396","Brad Lazarowich","Linesman"
"2009020785","Kerry Fraser","Referee"
"2009020785","Mike Leggo","Referee"
"2009020785","Mark Wheler","Linesman"
"2009020785","Brad Lazarowich","Linesman"
"2009020597","Dennis LaRue","Referee"
"2009020597","Brad Meier","Referee"
"2009020597","Lonnie Cameron","Linesman"
"2009020597","Tony Sericolo","Linesman"
"2009020142","Dan Marouelli","Referee"
"2009020142","Kyle Rehman","Referee"
"2009020142","Mark Wheler","Linesman"
"2009020142","Pierre Racicot","Linesman"
"2009020881","Chris Rooney","Referee"
"2009020881","Gord Dwyer","Referee"
"2009020881","Darren Gibbs","Linesman"
"2009020881","Brian Murphy","Linesman"
"2009020726","Bill McCreary","Referee"
"2009020726","Marc Joannette","Referee"
"2009020726","Pierre Racicot","Linesman"
"2009020726","David Brisebois","Linesman"
"2009020079","Brian Pochmara","Referee"
"2009020079","Brad Meier","Referee"
"2009020079","Shane Heyer","Linesman"
"2009020079","Vaughan Rody","Linesman"
"2009021105","Kerry Fraser","Referee"
"2009021105","Dean Morton","Referee"
"2009021105","Shane Heyer","Linesman"
"2009021105","Michel Cormier","Linesman"
"2009020829","Wes McCauley","Referee"
"2009020829","Ian Walsh","Referee"
"2009020829","Scott Driscoll","Linesman"
"2009020829","Don Henderson","Linesman"
"2009020490","Kerry Fraser","Referee"
"2009020490","David Banfield","Referee"
"2009020490","Dan Schachte","Linesman"
"2009020490","Tim Nowak","Linesman"
"2009020876","Stephen Walkom","Referee"
"2009020876","Brad Meier","Referee"
"2009020876","Tony Sericolo","Linesman"
"2009020876","Mark Shewchyk","Linesman"
"2009020180","Mike Leggo","Referee"
"2009020180","Greg Kimmerly","Referee"
"2009020180","Michel Cormier","Linesman"
"2009020180","Jean Morin","Linesman"
"2009020242","Greg Kimmerly","Referee"
"2009020242","Brad Watson","Referee"
"2009020242","Greg Devorski","Linesman"
"2009020242","Mark Shewchyk","Linesman"
"2009020256","Frederick L'Ecuyer","Referee"
"2009020256","Don VanMassenhoven","Referee"
"2009020256","Mark Pare","Linesman"
"2009020256","Steve Miller","Linesman"
"2009020747","Paul Devorski","Referee"
"2009020747","Gord Dwyer","Referee"
"2009020747","Derek Nansen","Linesman"
"2009020747","Mike Cvik","Linesman"
"2009020189","Paul Devorski","Referee"
"2009020189","Stephen Walkom","Referee"
"2009020189","Darren Gibbs","Linesman"
"2009020189","Derek Amell","Linesman"
"2009020591","Chris Rooney","Referee"
"2009020591","Dan Marouelli","Referee"
"2009020591","Greg Devorski","Linesman"
"2009020591","Brian Murphy","Linesman"
"2009020422","Brad Watson","Referee"
"2009020422","Brad Meier","Referee"
"2009020422","Scott Driscoll","Linesman"
"2009020422","Tony Sericolo","Linesman"
"2009020965","Tim Peel","Referee"
"2009020965","Marc Joannette","Referee"
"2009020965","Pierre Racicot","Linesman"
"2009020965","Bryan Pancich","Linesman"
"2009020751","Mike Leggo","Referee"
"2009020751","Greg Kimmerly","Referee"
"2009020751","Scott Cherrey","Linesman"
"2009020751","Brian Mach","Linesman"
"2009020504","Dan O'Rourke","Referee"
"2009020504","Eric Furlatt","Referee"
"2009020504","Dan Schachte","Linesman"
"2009020504","Scott Driscoll","Linesman"
"2009021047","Chris Rooney","Referee"
"2009021047","Brian Pochmara","Referee"
"2009021047","Greg Devorski","Linesman"
"2009021047","Brad Lazarowich","Linesman"
"2009020813","Paul Devorski","Referee"
"2009020813","Brad Watson","Referee"
"2009020813","Scott Driscoll","Linesman"
"2009020813","Don Henderson","Linesman"
"2009020278","Dan O'Rourke","Referee"
"2009020278","Greg Kimmerly","Referee"
"2009020278","Pierre Racicot","Linesman"
"2009020278","Lonnie Cameron","Linesman"
"2009020155","Dave Jackson","Referee"
"2009020155","Brian Pochmara","Referee"
"2009020155","Tim Nowak","Linesman"
"2009020155","Thor Nelson","Linesman"
"2009020506","Kevin Pollock","Referee"
"2009020506","David Banfield","Referee"
"2009020506","Shane Heyer","Linesman"
"2009020506","Pierre Racicot","Linesman"
"2009020904","Dan O'Rourke","Referee"
"2009020904","Brad Watson","Referee"
"2009020904","Lonnie Cameron","Linesman"
"2009020904","Mark Pare","Linesman"
"2009021211","Dan O'Halloran","Referee"
"2009021211","Tom Kowal","Referee"
"2009021211","Mark Wheler","Linesman"
"2009021211","Lonnie Cameron","Linesman"
"2009020011","Don VanMassenhoven","Referee"
"2009020011","Marc Joannette","Referee"
"2009020011","Brad Kovachik","Linesman"
"2009020011","Mark Shewchyk","Linesman"
"2009020734","Marc Joannette","Referee"
"2009020734","Tom Kowal","Referee"
"2009020734","Brad Kovachik","Linesman"
"2009020734","Derek Amell","Linesman"
"2009021029","Stephane Auger","Referee"
"2009021029","Tom Kowal","Referee"
"2009021029","Pierre Racicot","Linesman"
"2009021029","Andy McElman","Linesman"
"2009020766","Dan O'Halloran","Referee"
"2009020766","Chris Lee","Referee"
"2009020766","Steve Miller","Linesman"
"2009020766","Andy McElman","Linesman"
"2009020249","Marc Joannette","Referee"
"2009020249","Francois StLaurent","Referee"
"2009020249","Steve Miller","Linesman"
"2009020249","Jean Morin","Linesman"
"2009021164","Marc Joannette","Referee"
"2009021164","Tom Kowal","Referee"
"2009021164","Derek Amell","Linesman"
"2009021164","David Brisebois","Linesman"
"2009020806","Dan O'Rourke","Referee"
"2009020806","Chris Lee","Referee"
"2009020806","Darren Gibbs","Linesman"
"2009020806","Jean Morin","Linesman"
"2009020973","Brad Watson","Referee"
"2009020973","David Banfield","Referee"
"2009020973","Lonnie Cameron","Linesman"
"2009020973","Thor Nelson","Linesman"
"2009020439","Paul Devorski","Referee"
"2009020439","Dean Morton","Referee"
"2009020439","Scott Driscoll","Linesman"
"2009020439","Derek Nansen","Linesman"
"2009020420","Tom Kowal","Referee"
"2009020420","Francois StLaurent","Referee"
"2009020420","Scott Cherrey","Linesman"
"2009020420","Jay Sharrers","Linesman"
"2009020060","Brad Meier","Referee"
"2009020060","Kyle Rehman","Referee"
"2009020060","Darren Gibbs","Linesman"
"2009020060","Lonnie Cameron","Linesman"
"2009020765","Paul Devorski","Referee"
"2009020765","Brian Pochmara","Referee"
"2009020765","Derek Nansen","Linesman"
"2009020765","Bryan Pancich","Linesman"
"2009020324","Paul Devorski","Referee"
"2009020324","Brad Meier","Referee"
"2009020324","Mark Wheler","Linesman"
"2009020324","Mike Cvik","Linesman"
"2009021147","Stephen Walkom","Referee"
"2009021147","Ian Walsh","Referee"
"2009021147","Darren Gibbs","Linesman"
"2009021147","Lonnie Cameron","Linesman"
"2009020798","Gord Dwyer","Referee"
"2009020798","Brad Watson","Referee"
"2009020798","Lonnie Cameron","Linesman"
"2009020798","Tim Nowak","Linesman"
"2009021134","Dan O'Rourke","Referee"
"2009021134","Kelly Sutherland","Referee"
"2009021134","Tony Sericolo","Linesman"
"2009021134","Jonny Murray","Linesman"
"2009020001","Dave Jackson","Referee"
"2009020001","Steve Kozari","Referee"
"2009020001","Tony Sericolo","Linesman"
"2009020001","Brian Murphy","Linesman"
"2009020701","Dennis LaRue","Referee"
"2009020701","Francois StLaurent","Referee"
"2009020701","Tim Nowak","Linesman"
"2009020701","Jonny Murray","Linesman"
"2009020019","Brian Pochmara","Referee"
"2009020019","Tim Peel","Referee"
"2009020019","Darren Gibbs","Linesman"
"2009020019","Mike Cvik","Linesman"
"2009021184","Dan O'Rourke","Referee"
"2009021184","Kelly Sutherland","Referee"
"2009021184","Brad Kovachik","Linesman"
"2009021184","Brad Lazarowich","Linesman"
"2009021210","Stephane Auger","Referee"
"2009021210","Brian Pochmara","Referee"
"2009021210","Steve Miller","Linesman"
"2009021210","Brian Murphy","Linesman"
"2009020330","Kelly Sutherland","Referee"
"2009020330","David Banfield","Referee"
"2009020330","Scott Cherrey","Linesman"
"2009020330","David Brisebois","Linesman"
"2009020355","Wes McCauley","Referee"
"2009020355","Chris Rooney","Referee"
"2009020355","Tony Sericolo","Linesman"
"2009020355","Brian Murphy","Linesman"
"2009020257","Dan O'Halloran","Referee"
"2009020257","Brian Pochmara","Referee"
"2009020257","Ryan Galloway","Linesman"
"2009020257","Bryan Pancich","Linesman"
"2009020789","Stephen Walkom","Referee"
"2009020789","Rob Martell","Referee"
"2009020789","Dan Schachte","Linesman"
"2009020789","Pierre Racicot","Linesman"
"2009020173","Gord Dwyer","Referee"
"2009020173","Ian Walsh","Referee"
"2009020173","Mike Cvik","Linesman"
"2009020173","David Brisebois","Linesman"
"2009020310","Dennis LaRue","Referee"
"2009020310","Tom Kowal","Referee"
"2009020310","Darren Gibbs","Linesman"
"2009020310","Don Henderson","Linesman"
"2009021042","Bill McCreary","Referee"
"2009021042","Stephen Walkom","Referee"
"2009021042","Tony Sericolo","Linesman"
"2009021042","Brian Murphy","Linesman"
"2009021222","Mike Leggo","Referee"
"2009021222","Greg Kimmerly","Referee"
"2009021222","Shane Heyer","Linesman"
"2009021222","Jonny Murray","Linesman"
"2009020917","Kelly Sutherland","Referee"
"2009020917","Chris Ciamaga","Referee"
"2009020917","Darren Gibbs","Linesman"
"2009020917","Brad Kovachik","Linesman"
"2009020397","Paul Devorski","Referee"
"2009020397","Chris Ciamaga","Referee"
"2009020397","Dan Schachte","Linesman"
"2009020397","Mark Wheler","Linesman"
"2009021063","Wes McCauley","Referee"
"2009021063","Dennis LaRue","Referee"
"2009021063","Greg Devorski","Linesman"
"2009021063","Mark Pare","Linesman"
"2009020322","Brian Pochmara","Referee"
"2009020322","Kevin Pollock","Referee"
"2009020322","Lyle Seitz","Linesman"
"2009020322","Pierre Racicot","Linesman"
"2009021099","Gord Dwyer","Referee"
"2009021099","Stephen Walkom","Referee"
"2009021099","Steve Barton","Linesman"
"2009021099","Brian Murphy","Linesman"
"2009020918","Tim Peel","Referee"
"2009020918","Dean Morton","Referee"
"2009020918","Brian Mach","Linesman"
"2009020918","Bryan Pancich","Linesman"
"2009020836","Brad Watson","Referee"
"2009020836","Steve Kozari","Referee"
"2009020836","Derek Amell","Linesman"
"2009020836","Tim Nowak","Linesman"
"2009020342","Dan Marouelli","Referee"
"2009020342","Rob Martell","Referee"
"2009020342","Pierre Champoux","Linesman"
"2009020342","Jonny Murray","Linesman"
"2009020228","Dennis LaRue","Referee"
"2009020228","Greg Kimmerly","Referee"
"2009020228","Pierre Champoux","Linesman"
"2009020228","Don Henderson","Linesman"
"2009020346","Stephane Auger","Referee"
"2009020346","Brad Meier","Referee"
"2009020346","Brian Mach","Linesman"
"2009020346","Ryan Galloway","Linesman"
"2009020444","Dan Marouelli","Referee"
"2009020444","David Banfield","Referee"
"2009020444","Michel Cormier","Linesman"
"2009020444","Jean Morin","Linesman"
"2009020435","Dennis LaRue","Referee"
"2009020435","Stephane Auger","Referee"
"2009020435","Shane Heyer","Linesman"
"2009020435","David Brisebois","Linesman"
"2009020473","Stephane Auger","Referee"
"2009020473","Marc Joannette","Referee"
"2009020473","Steve Miller","Linesman"
"2009020473","Jonny Murray","Linesman"
"2009021113","Kerry Fraser","Referee"
"2009021113","Wes McCauley","Referee"
"2009021113","Greg Devorski","Linesman"
"2009021113","David Brisebois","Linesman"
"2009021182","Bill McCreary","Referee"
"2009021182","Justin StPierre","Referee"
"2009021182","Scott Cherrey","Linesman"
"2009021182","Tony Sericolo","Linesman"
"2009021215","Eric Furlatt","Referee"
"2009021215","Dean Morton","Referee"
"2009021215","Scott Driscoll","Linesman"
"2009021215","David Brisebois","Linesman"
"2009020361","Dan Marouelli","Referee"
"2009020361","Steve Kozari","Referee"
"2009020361","Mark Shewchyk","Linesman"
"2009020361","Jonny Murray","Linesman"
"2009020564","Brian Pochmara","Referee"
"2009020564","Ian Walsh","Referee"
"2009020564","Dan Schachte","Linesman"
"2009020564","Darren Gibbs","Linesman"
"2009020491","Bill McCreary","Referee"
"2009020491","Dennis LaRue","Referee"
"2009020491","Ryan Galloway","Linesman"
"2009020491","Brad Lazarowich","Linesman"
"2009020392","Dan O'Halloran","Referee"
"2009020392","Frederick L'Ecuyer","Referee"
"2009020392","Lonnie Cameron","Linesman"
"2009020392","Jean Morin","Linesman"
"2009020211","Kerry Fraser","Referee"
"2009020211","Dennis LaRue","Referee"
"2009020211","Don Henderson","Linesman"
"2009020211","Bryan Pancich","Linesman"
"2009020740","Tim Peel","Referee"
"2009020740","Rob Martell","Referee"
"2009020740","Mark Pare","Linesman"
"2009020740","Don Henderson","Linesman"
"2009020401","Dan O'Rourke","Referee"
"2009020401","Chris Lee","Referee"
"2009020401","Scott Cherrey","Linesman"
"2009020401","Brad Lazarowich","Linesman"
"2009020120","Paul Devorski","Referee"
"2009020120","Steve Kozari","Referee"
"2009020120","Pierre Champoux","Linesman"
"2009020120","Steve Miller","Linesman"
"2009020454","Paul Devorski","Referee"
"2009020454","Chris Lee","Referee"
"2009020454","Brian Murphy","Linesman"
"2009020454","Bryan Pancich","Linesman"
"2009020183","Brad Meier","Referee"
"2009020183","Dean Morton","Referee"
"2009020183","Steve Miller","Linesman"
"2009020183","Jonny Murray","Linesman"
"2009020832","Paul Devorski","Referee"
"2009020832","Stephane Auger","Referee"
"2009020832","Brian Mach","Linesman"
"2009020832","Brad Lazarowich","Linesman"
"2009020351","Mike Leggo","Referee"
"2009020351","Kyle Rehman","Referee"
"2009020351","Shane Heyer","Linesman"
"2009020351","Mark Wheler","Linesman"
"2009020737","Stephane Auger","Referee"
"2009020737","Kevin Pollock","Referee"
"2009020737","Greg Devorski","Linesman"
"2009020737","Scott Driscoll","Linesman"
"2009020827","Kevin Pollock","Referee"
"2009020827","Francois StLaurent","Referee"
"2009020827","Thor Nelson","Linesman"
"2009020827","Brian Murphy","Linesman"
"2009020275","Frederick L'Ecuyer","Referee"
"2009020275","Rob Martell","Referee"
"2009020275","Derek Amell","Linesman"
"2009020275","Ryan Galloway","Linesman"
